"ProteinID","p.value","FDR","log10FDR","meanGroup1","meanGroup2","logFoldChange"
"CA2",0.453189309247735,0.470839251909598,0.327127338995216,409,427.952380952381,-0.0452967738921487
"CA3",0.949174191924136,0.60932598269639,0.215150302425217,3010.66666666667,3084,-0.0240659175218319
"CA4",0.0239633345676901,0.230925392707481,0.636528309151256,1341.80952380952,1504.85714285714,-0.114678878098222
"CA5A",0.111046893565494,0.338709833173507,0.470172195055978,1283.19047619048,3247.42857142857,-0.928513938198378
"CA5B",0.314459306379495,0.427064694517638,0.36950633025883,1244.90476190476,1337.52380952381,-0.0717609706140794
"CA6",0.00433219790784729,0.121441659559451,0.915632306562334,1911.14285714286,4573,-0.872468027035015
"CA7",0.840380217003273,0.583915696849102,0.233649849867193,374.333333333333,389.761904761905,-0.0403893860114788
"CA8",0.0713817612507858,0.309651746638871,0.509126465941883,396.238095238095,611.095238095238,-0.433237538344031
"CA9",0.918442157588736,0.601410239848991,0.220829181702657,1121.90476190476,1149.47619047619,-0.024278431007247
"CAB39",0.369532600727422,0.450012743515772,0.346775187646398,13045.1904761905,11437.9523809524,0.131482537700732
"CABLES2",0.111493325905144,0.339467175263413,0.469202213404597,1222.42857142857,1100.61904761905,0.104966720309475
"CABP7",0.773361513344446,0.568733830802229,0.245090937223954,2302.80952380952,2384.42857142857,-0.0348295933780808
"CACNA2D3",0.0492611209006665,0.2803300970054,0.55233027269396,2637.14285714286,3076.14285714286,-0.153980413049765
"CACNB4",0.173376736188726,0.370192192987942,0.431572744356774,2050.19047619048,1725.2380952381,0.172567636865269
"CACYBP",0.0739878890521447,0.310347012954158,0.508152430281063,40843.3333333333,31550.5238095238,0.258153417923279
"CADM1",0.0662728907200081,0.305990484485071,0.514292078746789,2275.95238095238,2687.57142857143,-0.166239377381377
"CADM2",0.0560915796327115,0.291437328334159,0.535454823014598,1505,1786.7619047619,-0.171612091697157
"CADM3",0.278318646643975,0.414126808234746,0.382866654811384,2096.47619047619,2268.66666666667,-0.0789343566428877
"CALB1",0.445195054163895,0.469225143899231,0.328618723828229,2294.33333333333,2740.90476190476,-0.177845756220895
"CALB2",0.808910964874379,0.576500084024789,0.239200625070931,984.380952380952,892.904761904762,0.0975330432726098
"CALCB",0.853863080345176,0.587365132903775,0.23109183758327,508.142857142857,505.238095238095,0.00573282900853619
"CALCOCO2",0.980757899010008,0.61756233925999,0.209319196400096,3014.7619047619,3039.33333333333,-0.00811733629052792
"CALN1",0.292050133275864,0.416882117507482,0.379986733883996,1555.80952380952,1678.19047619048,-0.0757201111642837
"CALR",0.928048919839978,0.603938875587509,0.219007013925828,2142.57142857143,2172.04761904762,-0.0136636160625495
"CALY",0.201197111021663,0.381549816618103,0.418448750841715,249.619047619048,262.619047619048,-0.0507685478042511
"CAMK1",0.866853294934474,0.590486594084032,0.228789957798848,7829.57142857143,8031.61904761905,-0.0254783585270402
"CAMK1D",0.44862200354139,0.470086236283293,0.327822464390824,4422.09523809524,4701.57142857143,-0.0612831798009353
"CAMK2A",0.0595399667922985,0.296792161396623,0.527547573430569,1951.38095238095,1612.42857142857,0.190795830724029
"CAMK2B",0.0373774439991327,0.262569502161046,0.580755719268451,4380.14285714286,3260.2380952381,0.295281111581738
"CAMK2D",0.0237121524355724,0.230925392707481,0.636528309151256,14438,10812.6666666667,0.289145333319581
"CAMK4",0.985991933038573,0.618509881584557,0.208653357500724,621.47619047619,619.238095238095,0.00360775674373185
"CAMKK1",0.203698917797109,0.384337559038831,0.415287172428023,651.619047619048,621.809523809524,0.0468262943509163
"CAMP",0.0217443128323659,0.230360583458277,0.637591830157806,31268.5,38344.7380952381,-0.204006109954584
"CAND1",0.190735725642755,0.376532263522056,0.424197804936671,9241.33333333333,8124.7619047619,0.128769751630503
"CANT1",0.941550222698391,0.607220687099613,0.21665344109781,944.952380952381,842.047619047619,0.115297968365962
"CANX",0.961258837228992,0.611950078901215,0.213284004883888,509.095238095238,519.619047619048,-0.0204608350697435
"CAP1",0.170433115815034,0.370192192987942,0.431572744356774,12582.5238095238,17696.5714285714,-0.341062064276649
"CAPG",0.965888410065904,0.613639572788977,0.212086641090178,2445.04761904762,2599.38095238095,-0.0612087226098954
"CAPN1CAPNS1",0.720910350329955,0.551704214887324,0.258293698124344,85768.8571428571,83656.2380952381,0.024939971826352
"CAPN2",0.763385286218639,0.566632479799269,0.246698535016233,8252.2380952381,8988.38095238095,-0.0854482901530013
"CAPN3",0.487248327564739,0.482990975984983,0.316060983361402,6096.2380952381,5935.85714285714,0.0266604358941968
"CAPNS1",0.228440482991408,0.395830110201183,0.402491172744964,29844.7142857143,26181.0476190476,0.130971972615826
"CAPSL",0.241802869148275,0.401648765453554,0.396153563587998,721.238095238095,793,-0.094853909684503
"CAPZA1",0.495374737052831,0.485252911785442,0.314031849925059,23929.8095238095,22277.619047619,0.071542397824316
"CARD17",0.996896552648763,0.620744951436905,0.207086803907123,1036.38095238095,1042,-0.00540715243091937
"CARD18",0.0267024816084382,0.234652713756533,0.629574418810649,2048.14285714286,2591.71428571429,-0.235386083928621
"CARD9",0.585530526248315,0.51308372850733,0.289811757965021,1736.33333333333,1832.61904761905,-0.0539705071679131
"CARHSP1",0.85471818656639,0.587365132903775,0.23109183758327,2334.04761904762,2369.14285714286,-0.0149242900878987
"CARS",0.0552415567178918,0.289319893950048,0.538621702765152,14192.4761904762,10996.619047619,0.255124112201787
"CARTPT",0.679952401720573,0.542111406844677,0.265911454409906,590.428571428571,580.857142857143,0.0163438203234403
"CASC4",0.196120715853667,0.379277885911457,0.421042478432475,2554.69047619048,2234.35714285714,0.133977517108641
"CASK",0.288665664003581,0.41629464876451,0.380599171690646,1885.09523809524,2134.57142857143,-0.124287546686171
"CASP10",0.723327838505621,0.552728333643383,0.257488272292518,4650.33333333333,5400.90476190476,-0.149627586418567
"CASP14",0.316528957651051,0.427724183130293,0.368836194440097,1438.04761904762,1541.57142857143,-0.0695159307998975
"CASP2",0.482831005436275,0.481750128514846,0.31717816081723,1038.28571428571,998.285714285714,0.0392867582621146
"CASP3",0.265116758395035,0.410137453232177,0.387070569680186,45924.1904761905,40168.619047619,0.133905933786352
"CASP8",0.331423613122168,0.436079998705433,0.360433832269626,1064.85714285714,1123.61904761905,-0.0537141164156525
"CASQ1",0.395633893981373,0.458429034924773,0.338727883823649,11628.380952381,12081.4761904762,-0.0382246424364235
"CASQ2",0.366736639592996,0.449101172563742,0.347655811031032,570.619047619048,585.904761904762,-0.0264354340629087
"CASS4",0.748778867584917,0.561064165492412,0.250987468287958,3046.85714285714,3195.47619047619,-0.0476255047453067
"CAST",0.0595365139710415,0.296792161396623,0.527547573430569,7434.57142857143,9256.80952380952,-0.219218509598246
"CAT",0.341599917922222,0.439902985288215,0.356643090785584,33546.7619047619,30424.1904761905,0.0977023119255722
"CAV2",0.245647061654979,0.404384058134318,0.393205973755531,1413.90476190476,1480.2380952381,-0.0458477384660003
"CAV3",0.526383666419651,0.49647666156268,0.304101162058373,836.142857142857,792.714285714286,0.0533366189653198
"CBFB",0.938053132201655,0.606500512026316,0.217168828152545,2681.28571428571,2742.80952380952,-0.0226863450978062
"CBL",0.346277169442382,0.440870463865302,0.35568899577561,50151.1904761905,46072.7619047619,0.084820325104859
"CBLN1",0.168491901446844,0.369906735348583,0.43190776087684,1447.61904761905,1812.47619047619,-0.224773800682659
"CBLN4",0.0248041130601201,0.230925392707481,0.636528309151256,1725.38095238095,2287,-0.281793046979345
"CBR1",0.00294761360977787,0.112535783265362,0.948709361964095,5206.04761904762,4285.19047619048,0.194655950570644
"CBR3",0.0754900109558289,0.310347012954158,0.508152430281063,6754.71428571429,5091.71428571429,0.282626105110606
"CBS",0.30751486351599,0.423887816079187,0.372749066294772,2928.47619047619,3176.38095238095,-0.0812602671799694
"CBX1",0.184307264519869,0.372974730128036,0.428320591616835,2551.95238095238,1291.2380952381,0.681257183961738
"CBX3",0.961334782772685,0.611950078901215,0.213284004883888,3008.71428571429,2966.57142857143,0.014105955078084
"CBX5",0.142342258322098,0.360249047582064,0.443397158689964,1923.71428571429,2146.57142857143,-0.10961404382388
"CBX7",0.892275274573668,0.59462207462241,0.225758972176574,1035.19047619048,1026.57142857143,0.00836090511560519
"CCBL1",0.612972097636056,0.522810680139985,0.281655549097453,2837.95238095238,2646.47619047619,0.0698537838433771
"CCBL2",0.872266824901966,0.591168796147623,0.228288497513342,1900.66666666667,1912.38095238095,-0.00614433583768009
"CCDC101",0.883212971449238,0.593118085007295,0.226858833513236,535.285714285714,534.285714285714,0.00186990838510982
"CCDC126",0.0146452771454121,0.200201130027377,0.69853347549172,969.095238095238,1187.66666666667,-0.203382984948601
"CCDC134",0.186471485409979,0.37466156080381,0.426360861982635,12375.0952380952,10235.4761904762,0.189826260708055
"CCDC167",0.025247080252786,0.230925392707481,0.636528309151256,1016.09523809524,1161.80952380952,-0.134011640957276
"CCDC25",0.56480901149024,0.50809669723051,0.294053628115145,2355.95238095238,2048.7619047619,0.139709391962121
"CCDC50",0.0232967510634819,0.230925392707481,0.636528309151256,6897.28571428571,4743.28571428571,0.374397875239309
"CCDC51",0.987545613098308,0.618630571325535,0.208568621950169,1145.66666666667,1150.04761904762,-0.00381664018578419
"CCDC64",0.922346902247282,0.602894123509896,0.21975894924074,2073.47619047619,1711.85714285714,0.191647688223202
"CCDC80",0.280684682178903,0.414231965408957,0.382756390558283,1674.66666666667,1822.42857142857,-0.0845558510030517
"CCDC90B",0.644344434647132,0.532581781117141,0.273613694253867,1237.14285714286,1230.85714285714,0.0050937827202562
"CCK",0.494163198594346,0.485252911785442,0.314031849925059,1279.42857142857,1382.47619047619,-0.0774626825061511
"CCL1",0.0497865177978175,0.281810462181966,0.550042887793186,5608.38095238095,7336.38095238095,-0.268583585181578
"CCL11",0.374345238789419,0.45141964358543,0.345419546465305,13440.380952381,16470.380952381,-0.203299994635325
"CCL13",0.858482936309656,0.587754444326174,0.230804078257407,630.380952380952,700.190476190476,-0.1050280839166
"CCL14",0.0650066073357199,0.305167770200312,0.515461335603391,8248.80952380952,6716.19047619048,0.20554778942383
"CCL15",0.57526709643344,0.510410868056515,0.292080086859929,30960.7619047619,32178.4285714286,-0.0385756501659689
"CCL16",0.927968478162422,0.603938875587509,0.219007013925828,22570.5714285714,25221.619047619,-0.111054616880597
"CCL17",0.140980835272352,0.359044516615219,0.444851701500346,1157.2380952381,1448.90476190476,-0.224771720641648
"CCL18",0.565899800279275,0.508445434243281,0.293755648205539,86865.8095238095,82124.3333333333,0.0561301495697672
"CCL19",0.0637847907539275,0.30135457753214,0.520922207276042,706.809523809524,901.333333333333,-0.243113933593403
"CCL2",0.678842517499742,0.542111406844677,0.265911454409906,555.047619047619,582.714285714286,-0.0486430801106273
"CCL20",0.615234445243686,0.52413274738005,0.280558705090092,299.952380952381,291.904761904762,0.0271961406916719
"CCL21",0.0243983909569037,0.230925392707481,0.636528309151256,4225.09523809524,5514.04761904762,-0.266257146474278
"CCL22",0.949915267935096,0.609400418569634,0.215097251815971,23085.8095238095,23373.0476190476,-0.0123654249318686
"CCL23",0.098145014904488,0.331044346696305,0.480113824244113,20269.4761904762,16295.5952380952,0.218221278013518
"CCL24",0.286494719580111,0.415558958030859,0.38136735134799,970.761904761905,1075.7619047619,-0.102703206128864
"CCL25",0.427605989806374,0.465698912631818,0.331894776107536,4048.09523809524,5370.19047619048,-0.2826169194124
"CCL26",0.789078836555195,0.572511920618385,0.242215466184777,1428.90476190476,1428.2380952381,0.000466666675135769
"CCL27",0.677589085641542,0.542111406844677,0.265911454409906,1580.2380952381,1567.28571428571,0.00823025009442469
"CCL28",0.381908390544689,0.453596985798131,0.343329840040168,13546.4285714286,18992.5714285714,-0.337924986751574
"CCL3",0.136147425919029,0.356150060904515,0.448366977051569,1451.42857142857,1304.80952380952,0.106491221740032
"CCL3L1",0.172942124596016,0.370192192987942,0.431572744356774,3479.19047619048,3881.80952380952,-0.109501772091971
"CCL4L1",0.631071943818906,0.528748839483914,0.276750572820278,950.761904761905,654.52380952381,0.373355705297024
"CCL5",0.16191157616771,0.369345398825724,0.432567306896264,64770.1428571429,56939.6666666667,0.128852511081732
"CCL7",0.536819126896251,0.498529488930844,0.302309147279787,1667.42857142857,1534.04761904762,0.0833729172979884
"CCL8",0.934881791136443,0.605929682387233,0.217577772406524,857.142857142857,849.619047619048,0.00881652940457286
"CCM2",0.453609304422637,0.470839251909598,0.327127338995216,8388.71428571429,7418.47619047619,0.122913594154648
"CCNA1",0.83499411448378,0.583088585247677,0.23426546040106,1030.85714285714,1046.95238095238,-0.0154928157282397
"CCNA2",0.700015411016408,0.547591942654593,0.261542950761556,1458.95238095238,1444,0.0103015903964469
"CCNB1",0.889836798739935,0.594574505644423,0.225793716549377,805.142857142857,798.952380952381,0.00771837828044061
"CCNB1IP1",0.122900380432767,0.346830772345723,0.459882376977092,1336.85714285714,1877.04761904762,-0.339378683658168
"CCNB2",0.197806343542038,0.379792832520591,0.420453235560373,3043.2380952381,3299.61904761905,-0.0808849102513693
"CCNH",0.477700258409444,0.479884320318908,0.318863439920096,910.095238095238,966.809523809524,-0.0604522483565959
"CCPG1",0.0914212105916947,0.326703590696822,0.485846092303729,2438.52380952381,2228.95238095238,0.0898611693618137
"CCS",0.163093016317369,0.369345398825724,0.432567306896264,419.333333333333,461.380952380952,-0.0955579140693051
"CCT5",0.832165661436949,0.581941585677856,0.235120606915367,106167.904761905,113712.047619048,-0.068647506769648
"CCT7",0.858312955692562,0.587754444326174,0.230804078257407,13827.8571428571,14330.6666666667,-0.0357165722044262
"CCT8",0.697454163217055,0.546852380433519,0.262129893073282,52052.8571428571,51932.5238095238,0.00231442893117916
"CD109",0.0108888243409278,0.181112690901378,0.742051116801729,998.428571428571,1222.61904761905,-0.20256798265152
"CD14",0.249418044847264,0.405600050018478,0.391902000117651,12973.3095238095,14123.1428571429,-0.0849206558665063
"CD160",0.0704642829069772,0.309651746638871,0.509126465941883,284.142857142857,387.47619047619,-0.310177273174575
"CD163",0.344071353524468,0.439916955407746,0.356629298995824,3589.09523809524,3904.14285714286,-0.0841381124648073
"CD164L2",0.0446171070466322,0.276475404413248,0.558343498003845,545.47619047619,609.809523809524,-0.111487495191152
"CD177",0.585350784705544,0.51308372850733,0.289811757965021,863,906.238095238095,-0.0488873787101764
"CD1A",0.379721751944733,0.453098571188884,0.343807307332538,1272.42857142857,1335.80952380952,-0.048610157556822
"CD1D",0.398279480630503,0.458429034924773,0.338727883823649,1029.80952380952,1099.66666666667,-0.0656332467784123
"CD2",0.129996326716527,0.351264784692583,0.454365387299601,3644.61904761905,8005.95238095238,-0.786933466318755
"CD200",0.948034749751549,0.60932598269639,0.215150302425217,2856.66666666667,2897.80952380952,-0.0142996710230117
"CD200R1",0.796560600400445,0.572837376949743,0.241968652583173,1077.33333333333,1111.2380952381,-0.0309859428512581
"CD200R1L",0.643674457810929,0.532187882904235,0.27393501788635,1063.33333333333,1009.90476190476,0.0515525968653419
"CD207",0.144240781239735,0.362363215468792,0.440855895238453,419.571428571429,472.761904761905,-0.119358107017713
"CD209",0.125831699798375,0.348092624429458,0.458305178679291,1512.42857142857,1779.09523809524,-0.16238825756836
"CD226",0.0321684648033098,0.24584299473815,0.609342162358203,2700,2455.71428571429,0.0948341026708387
"CD244",0.173114883212829,0.370192192987942,0.431572744356774,200.142857142857,262.952380952381,-0.272941557484983
"CD247",0.971554306937191,0.614558974211346,0.211436435079192,818.142857142857,816.238095238095,0.00233086755490997
"CD248",0.414896386910062,0.463631127790824,0.333827413575646,9660.61904761905,10738.8095238095,-0.10580650807842
"CD27",0.419826582382259,0.463930950674676,0.333546653006487,1969.80952380952,1838.42857142857,0.0690256801974944
"CD274",0.409760835660077,0.46215769971572,0.335209807062749,1880.14285714286,1772.90476190476,0.0587284519373036
"CD300A",0.551432801063607,0.504450952939262,0.297181053219589,14077.8095238095,12549.1904761905,0.114943605425873
"CD300C",0.576347399933473,0.510761906477044,0.291781500648508,3433.80952380952,3090.09523809524,0.105468381380516
"CD300E",0.0753547710599922,0.310347012954158,0.508152430281063,821.428571428571,952.714285714286,-0.14827006884091
"CD300LB",0.00297984639363644,0.112535783265362,0.948709361964095,186.190476190476,215.047619047619,-0.144089272290141
"CD300LF",0.929756916775464,0.60438225391629,0.218688296052698,878.47619047619,882.904761904762,-0.00502853258901306
"CD320",0.876192841999064,0.592129323651078,0.227583431090756,3681.66666666667,3256.7619047619,0.122632127203461
"CD33",0.311859415286457,0.425951635394179,0.370639709990844,2947.80952380952,3281.71428571429,-0.107303573712003
"CD36",0.154448381437024,0.365128081109213,0.43755476523761,29300.4761904762,34161.9047619048,-0.153507359249121
"CD37",0.210404517979297,0.388521850224442,0.410584551727781,1690.85714285714,1765,-0.0429151049026101
"CD38",0.083231747004343,0.31774837381567,0.497916663416561,767.285714285714,813.095238095238,-0.0579890058654217
"CD3E",0.899709056284597,0.597686757917171,0.223526366095729,2132.30952380952,2130.88095238095,0.000670188906651286
"CD3G",0.509202086938205,0.49043959964445,0.309414470763817,1390.47619047619,1345.42857142857,0.0329336687847636
"CD4",0.524513771995027,0.496152699142187,0.304384641677512,1289.57142857143,1263.09523809524,0.0207446904840809
"CD40LG",0.546496282987742,0.502987806826786,0.298442542761225,536.619047619048,512,0.0469638091894185
"CD44",0.228044891999593,0.395770304627742,0.402556794819171,425.333333333333,444.761904761905,-0.0446659182628398
"CD46",0.587754617549067,0.513128868078907,0.289773551716278,2608.19047619048,3175.57142857143,-0.196830916906895
"CD47",0.164140507043507,0.369345398825724,0.432567306896264,1636.2380952381,1482.38095238095,0.0987502158478835
"CD48",0.929022690973583,0.60424100876798,0.218789803264547,13169.2857142857,12556.0476190476,0.0476848469612648
"CD5",0.609520222343169,0.520771965464697,0.283352403033743,9323.85714285714,8940.57142857143,0.041976894284777
"CD55",0.816904456948407,0.57863436724011,0.237595775562753,11535.3333333333,12031.2380952381,-0.0420916532345173
"CD58",0.858624271092589,0.587754444326174,0.230804078257407,2294.14285714286,2632.47619047619,-0.137565629507562
"CD59",0.469477033999434,0.476831211940738,0.321635324723395,7063.19047619048,8177.66666666667,-0.146510003115819
"CD5L",0.512261653109683,0.491537513735918,0.308443331571841,9110.71428571429,8240.33333333333,0.100410318794951
"CD63",0.561835172417196,0.507052361897374,0.294947189958819,3978.85714285714,2896.95238095238,0.317335346738288
"CD68",0.24512135692864,0.404201084240885,0.393402525854852,5106.71428571429,4285.42857142857,0.175335636761781
"CD69",0.0282651974871882,0.235031660375885,0.628873631343602,2011.90476190476,1240.19047619048,0.483816938428567
"CD7",0.254573456976555,0.407470980929848,0.3899033151959,1112.66666666667,1586.47619047619,-0.354755787778137
"CD70",0.714160010686189,0.550598234782611,0.259165185288131,789.190476190476,800.904761904762,-0.014734334603889
"CD72",0.347815509657422,0.44146563207602,0.355103100423237,1631.57142857143,1550.80952380952,0.0507665489937995
"CD74",0.520033228064913,0.494470409526818,0.305859692668887,1108.7619047619,1009.64285714286,0.0936473301557711
"CD79A",0.12539748480327,0.347857697854111,0.458598381558676,4055.2619047619,2903.64285714286,0.334049167263718
"CD79B",0.444263658973755,0.469216286049648,0.328626922347759,869.714285714286,907.952380952381,-0.0430271828548133
"CD80",0.802272741896357,0.574397059769878,0.240787791831539,314.904761904762,324.285714285714,-0.0293547114688956
"CD81",0.248765424420586,0.405434756445619,0.392079023562288,442.190476190476,460,-0.0394857586266966
"CD83",0.521235472446745,0.495137929950046,0.305273803345266,375.52380952381,345.52380952381,0.0832603226425999
"CD86",0.216537359197972,0.392136959977171,0.406562222332124,843.714285714286,925.666666666667,-0.0927002853901352
"CD8A",0.763581744793392,0.566632479799269,0.246698535016233,26299.9047619048,28532.9047619048,-0.0814926563832718
"CD8B",0.119686715783247,0.344015649671118,0.463421800419122,1997.33333333333,2239.95238095238,-0.114641649590773
"CD9",0.0856257386986035,0.322915374033774,0.490911277686192,1108.66666666667,1167.09523809524,-0.05135986720804
"CD93",0.274991138400829,0.412786491449866,0.384274523553266,5348.38095238095,6503.90476190476,-0.195608839750403
"CD96",0.289177060164334,0.416623896022076,0.380255824131667,4696.28571428571,5157,-0.0935830923398014
"CD97",0.710318508890111,0.550197026452078,0.259481761090908,6356.19047619048,5615.33333333333,0.123928264934688
"CD99L2",0.384033838977081,0.453596985798131,0.343329840040168,753.52380952381,777.857142857143,-0.0317822701726772
"CDC25A",0.587660586331973,0.513128868078907,0.289773551716278,1571.19047619048,623.714285714286,0.923896488039523
"CDC25B",0.811665641263374,0.577344961491719,0.238564619935277,6008.52380952381,6061.42857142857,-0.00876641415732617
"CDC2CCNB1",0.781298597818568,0.570317833300746,0.243883048223734,1109.28571428571,1110.90476190476,-0.00145847657974172
"CDC34",0.474474735711253,0.478722964935635,0.319915738372244,2478.42857142857,4009.14285714286,-0.480952748345582
"CDC37",0.192088973798982,0.376616571445736,0.424100574576647,1973.38095238095,1643.61904761905,0.182847744288143
"CDC42",0.343376498718376,0.439916955407746,0.356629298995824,21200.0952380952,18270.0952380952,0.148740090841436
"CDC42BPA",0.935947444664251,0.605929682387233,0.217577772406524,3523.90476190476,3593.52380952381,-0.0195636014815788
"CDC42BPB",0.439722190344404,0.469216286049648,0.328626922347759,5916.85714285714,5645.80952380952,0.0468918271161917
"CDCP1",0.00907570948193495,0.166958797076138,0.777390692985951,5343.83333333333,4002.97619047619,0.288905116050515
"CDE",0.622380450426193,0.526865736467664,0.27830004387715,2193,2130.66666666667,0.0288355496398873
"CDH1",0.857392259312742,0.587754444326174,0.230804078257407,1566.71428571429,1616.28571428571,-0.0311501331428921
"CDH11",0.735667554865188,0.557507976974631,0.253748914232663,4603.95238095238,4661.54761904762,-0.0124323522608019
"CDH12",0.849998994954611,0.586639386870225,0.231628781917766,4022.80952380952,3602.85714285714,0.110253363561797
"CDH15",0.258219111004646,0.409212591997101,0.388051010955191,2519.7380952381,2714.5,-0.0744528087022547
"CDH17",0.00248737227596243,0.110929117533198,0.954954441910408,3361.14285714286,6542.42857142857,-0.666027385539678
"CDH2",0.552990065972297,0.504833677483316,0.296851680987954,1923.04761904762,1858,0.0344105888036781
"CDH3",0.878674762897454,0.592535666908042,0.22728550274378,24241,24974.5238095238,-0.029810843191514
"CDH5",0.0227923889647096,0.230925392707481,0.636528309151256,9450.04761904762,11790.7619047619,-0.221296554881079
"CDH6",0.207782097040728,0.386314261154782,0.413059259169429,590.142857142857,662.380952380952,-0.115476208852614
"CDH7",0.655681418297939,0.536091695369695,0.270760920405827,14853.1428571429,17813.1428571429,-0.181725064535478
"CDH8",0.157268572195873,0.366565332381795,0.43584861047914,1203.14285714286,1430.47619047619,-0.173070208488088
"CDHR1",0.524106592613304,0.496152699142187,0.304384641677512,1209.90476190476,1332.47619047619,-0.0964973612463689
"CDHR3",0.0995327766287315,0.332086469964827,0.478748818286938,918.666666666667,1611.33333333333,-0.561893929129879
"CDHR5",0.796570810024391,0.572837376949743,0.241968652583173,2328.57142857143,2351.52380952381,-0.0098085888436366
"CDK2AP1",0.0656406868833823,0.305990484485071,0.514292078746789,306.857142857143,347.095238095238,-0.123216897085348
"CDK2AP2",0.0815534270638942,0.315020028290241,0.501661833831282,357.47619047619,386.809523809524,-0.0788636254779515
"CDK2CCNA2",0.991962753717017,0.619376169093123,0.208045508424594,888.333333333333,937.285714285714,-0.053641112357729
"CDK5CDK5R1",0.0274672592177809,0.234652713756533,0.629574418810649,3213.85714285714,4365.42857142857,-0.306244550143161
"CDK8CCNC",0.863215917366356,0.588782689513987,0.230044966943431,4466.09523809524,4744.95238095238,-0.0605669180499935
"CDKN1A",0.329895664551753,0.435617388476565,0.360894792899967,1476.80952380952,1394.47619047619,0.0573651796347941
"CDKN1B",0.985133174060849,0.618389374896279,0.208737981029508,2862.95238095238,2476.47619047619,0.145016734590661
"CDKN2B",0.921899912571885,0.602735799759123,0.219873012653372,1652.04761904762,1574.95238095238,0.0477904622681276
"CDKN2C",0.137604407084544,0.356963953652368,0.447375636885714,896.380952380952,982.285714285714,-0.0915167247636511
"CDKN2D",0.41710871341498,0.463930950674676,0.333546653006487,12068.4761904762,10378.3333333333,0.150876479801054
"CDKN3",0.495142150213958,0.485252911785442,0.314031849925059,10432.4285714286,1205.95238095238,2.15764947431299
"CDNF",0.512463434722443,0.491537513735918,0.308443331571841,2709.47619047619,2966.71428571429,-0.090699710743546
"CDON",5.94174286932871e-05,0.0249841465028559,1.6023354821402,4189.85714285714,6178.19047619048,-0.388358786819639
"CDSN",0.543951946224737,0.50145947918628,0.299764154720912,5050.90476190476,5668.42857142857,-0.115344543417776
"CDY1",0.830861653477952,0.581424939914002,0.235506343334896,621.952380952381,634.095238095238,-0.0193356291173943
"CDYL2",0.251102193388576,0.406541917884845,0.390894668353997,701.761904761905,1013.7619047619,-0.367829169162475
"CEACAM19",0.0120151255092026,0.188090495324604,0.725633149863601,887.52380952381,1030,-0.148878732601504
"CEACAM20",0.867779060674409,0.590707092569067,0.22862781457456,314.809523809524,177.952380952381,0.570451777848094
"CEACAM21",0.155801755799871,0.365698783242104,0.436876484649976,1391.7619047619,1161.42857142857,0.180919727348218
"CEACAM3",0.584306284726198,0.513080195818392,0.289814748183787,1980.14285714286,1955.80952380952,0.012364805770541
"CEACAM4",0.43451166123823,0.467619711801572,0.330107190097417,1150.19047619048,1237,-0.0727615332805904
"CEACAM7",0.359763842556698,0.446703671298649,0.349980478201561,1859.85714285714,2301.42857142857,-0.213030368273623
"CEACAM8",0.286630154961666,0.415558958030859,0.38136735134799,6301.7619047619,7825.38095238095,-0.216543157531167
"CEBPA",0.242792479967034,0.402384250545448,0.395359026051188,602.857142857143,526.809523809524,0.134841209663256
"CEBPB",0.0692181464976628,0.307703923172713,0.511866966536425,1392.90476190476,1638.95238095238,-0.162665922215063
"CEBPG",0.593381649110816,0.514756482817687,0.288398175192263,680.095238095238,767.333333333333,-0.120688456228086
"CECR1",0.141008331265095,0.359044516615219,0.444851701500346,21106.2380952381,26948.3333333333,-0.244352811411738
"CEL",0.192023073100689,0.376616571445736,0.424100574576647,6239.42857142857,4758.7619047619,0.270901072727718
"CELA1",0.209673471110101,0.387414983542489,0.411823586652571,35694.9047619048,46226.1428571429,-0.258537545913062
"CELA2A",0.70958824140212,0.549776055296364,0.259814179150816,4020.85714285714,3948.80952380952,0.0180809524093695
"CELA3B",0.681646056368897,0.542111406844677,0.265911454409906,1380.95238095238,1336.7619047619,0.0325231917055599
"CELF2",0.268658136585773,0.411688419658953,0.38543134905534,8504.52380952381,7840.42857142857,0.0813047372150901
"CENPV",0.332501236351955,0.436522225277849,0.359993639541909,451.857142857143,479.428571428571,-0.0592288442814481
"CENPW",0.260186619008171,0.409535972883463,0.387707944602889,1309.61904761905,1229.71428571429,0.0629544372132148
"CER1",0.632176085956856,0.528921148586036,0.276609067636734,710.619047619048,694.238095238095,0.0233215098266462
"CERS5",0.695125733519613,0.546053755989957,0.262764601286782,661.428571428571,655.952380952381,0.00831380172727432
"CES1",0.0988613067353722,0.331044346696305,0.480113824244113,9562,8584.71428571429,0.107813697047274
"CETN2",0.665666776972587,0.539119093428289,0.268315286936515,7785.42857142857,7522.80952380952,0.0343141796151813
"CETN3",0.586999178381408,0.513128868078907,0.289773551716278,1235.14285714286,1173.42857142857,0.0512567707110734
"CFAP45",0.294353620125762,0.41748696945659,0.379357075105921,732.238095238095,775.47619047619,-0.0573715521946411
"CFB",0.107650705633569,0.338162927250887,0.470874005765136,42702.1428571429,38187.619047619,0.111737748606552
"CFC1",0.320781781640207,0.430153909907646,0.366376125201726,3133.2380952381,2949.7619047619,0.0603425481648499
"CFD",0.290079242510027,0.416882117507482,0.379986733883996,37951.6666666667,44195.7619047619,-0.152315479666272
